J,b0,bi,k,dlt,p,d,tau
0.636586708505542,-4.24270310008266,-4.2876430375222,1.73151634820375,0.546366271748507,3.35752310198517,-0.128370808351246,1.22324058462335
0.831037815101746,-4.10942526999922,-4.28563619686802,1.16558576360369,0.583186612696647,4.63483866554073,-1.19376765190529,1.31439824527208
0.659169751051622,-4.08556228713539,-5.24411104077018,1.11277454831054,0.609014156834934,3.92342305208593,-0.536127447448923,0.746240984841215
0.805439315918175,-4.13515260389507,-5.48411182100783,1.95068956587639,0.585658207761432,4.20968295045327,-0.948083256752134,1.41259113880228
0.685786163474551,-4.32622264010397,-5.22812352888425,1.92679204414886,0.55242263560413,4.32923977367915,-1.03824254583574,0.816426680486164
0.720110621207748,-4.14114196604999,-4.21909605706007,1.72405549204663,0.393651629301366,3.68524529657881,-0.531691182644355,0.614898230958297
0.512431297114505,-4.35240836365726,-4.60510538398082,1.89537036357841,0.00819755184356998,3.71555855130427,-1.55136398690401,1.11661924347292
0.807305380758815,-4.18808421861986,-4.40860799207054,1.48730800971863,0.405957110119963,3.86180305499589,-0.61115029650363,0.670099321813492
0.513979104818401,-4.11952819915662,-4.40026329289772,1.99079497251316,0.354260288531595,3.78527631648941,-1.20519910742741,1.34220645235232
0.494428203370526,-4.13870918926223,-4.76416882348638,1.84228004832893,0.396144775638833,3.9131231303266,-1.28803788506473,0.916819733647293
0.93585194276757,-4.02590630837247,-4.135287219348,1.58720349883569,0.695914117299379,4.15132728955938,-0.509906375611709,0.739784004303365
0.895374127018344,-4.1072968154531,-6.30065096307991,1.9443808091949,0.579922471919925,4.49973284510645,-0.669348701442548,-0.0470003072540964
0.884618259254649,-4.50011738490888,-4.6526297000603,1.12468678523962,0.673171871896135,3.02787284947858,-0.426063564598869,1.23402330622462
0.587118040431259,-4.90268511793886,-5.09537837380649,1.6802460426848,0.618586869863461,3.34249445979417,-0.371335710374559,1.10666562744966
0.794823479935245,-4.77276091343041,-5.02969540097864,1.58410808643092,0.69028479786493,4.36577563521412,-0.829026834762748,1.442523287036
0.645106648926143,-4.80985129291986,-4.98314400390325,1.25907575686272,0.38938695563532,3.01389409011617,-0.450729373467947,1.40096338782515
0.803280352635598,-4.42232638265893,-5.12653843938348,1.06650005225765,0.677754850300967,4.0161900270179,-0.387772073506495,1.08134070604871
0.860082611896434,-4.27912615212773,-4.29936544262872,1.43314139562623,0.688843176036028,3.9800468279988,-0.400021289395609,1.40415900291582
0.591383797128109,-4.04467133501019,-4.77986799686256,1.5470772438673,0.475865856801803,3.31050105380787,-0.14864564994186,0.409185803821674
0.525158920648229,-4.26360101521838,-4.57928458256924,1.91985522257434,-0.00555471508357176,3.99678918459992,-1.54721652095431,0.796483281237035
0.574885868137276,-4.05218525103279,-4.83483405831967,1.68304455503666,0.584748991397146,4.13442890094962,-1.44138612184936,1.46771479810687
0.880862915642187,-4.21671057123572,-4.43219560195335,1.4571645467125,0.444517811536733,4.69537543492482,-1.35151660411263,0.513134937636207
0.786557350083809,-4.13307052279743,-4.75215331013114,1.33727085776623,0.317791550620381,4.33855205672684,-1.1918848465396,1.46577925585301
0.529480227622935,-4.07457546424367,-4.26129964633516,1.77888196967346,0.184018949160621,4.02472066961459,-1.37534171268475,1.1785345362057
0.509133506127108,-4.18741134272919,-4.25598946719937,1.79911838162768,0.42661795409733,3.57025818484652,-0.731553010901423,1.44524242833748
0.649691266799741,-4.58113564058271,-4.77533161510072,1.4243062780876,0.448824764980392,4.23865761680281,-1.10355469204858,1.07415118421184
0.678323702495159,-4.14897270016316,-4.66120499338672,1.75020826347398,0.215889230152421,4.00322772344495,-1.91218304554431,0.900630434818475
