J,b,dlt,p,d
0.781863102444861,-5.94864497327372,0.192520741517106,4.0530691054574,-0.851864303323368
0.736480942669471,-5.51993393724978,0.108072280764953,3.30160253298748,-0.104569081218764
0.977789847631096,-5.80882910619189,-0.101975920628109,3.71246072371301,-0.770245060045342
0.711093557616853,-5.52865898526151,0.229719752353742,3.60992520944681,-0.462135871510279
0.656938221698048,-5.52389638637077,0.122544679631282,3.31417801246463,-0.199523374818799
0.973023639094616,-6.07776046638786,0.224536576839007,3.93603049872797,-0.177009692012848
0.896626920971013,-5.89291710922622,0.239871232268191,3.99777939074881,-0.663117037160734
0.961804335022405,-5.82872360145409,-0.0341205903086436,3.5451345012289,-0.287788734259267
0.751097201776008,-5.64087784366946,0.226126628207171,3.87760480096603,-0.771201644148122
0.90593518988552,-5.80529878552243,0.200802444590693,3.9870149565355,-0.757264496778215
0.872380160146528,-5.6891404963274,0.098079869520404,3.84857503328742,-0.764607448922924
0.854955028714523,-5.89203756629719,-0.00351036010892782,3.61827143919618,-0.459098789095674
0.714466247926001,-5.57801941662719,0.25515320357259,3.51373758647183,-0.223402527591648
0.4382226525667,-5.80810193822554,0.29733420103869,3.90834988822452,-0.924872295507093
0.859078205215943,-6.39112497979855,0.0118970197485298,4.18679047269448,-0.990482354101403
0.809645861439348,-5.54277782070267,0.0539430746121609,3.4218510474226,-0.413856510951923
0.977583505086293,-6.00206996027385,0.157273517865211,3.79613321006266,-0.457739288587342
0.838779439448407,-5.69358910045547,-0.00417505113526033,3.52618101484249,-0.540887697707466
0.844532546942873,-5.52714874864302,0.111870988197996,3.51236233288821,-0.368846491685254
0.658575170425104,-5.50265634779069,0.0986144642124394,3.4653141936855,-0.519245408378139
0.64121088398893,-5.61731391419545,0.292989903187963,3.99524688685977,-0.961528976843653
0.687111093077756,-5.57527757229353,0.0100884834998593,3.55751832193576,-0.69473977140408
0.454111189722692,-5.58645190543755,0.249062455837911,3.67952070663671,-0.849453986156302
0.560920844778565,-5.73388833053904,0.260324479017583,3.74854736378253,-0.973911932637397
0.776360245612203,-5.85970446625854,0.296736647826116,3.90474084215437,-0.543199367773728
0.862922241503723,-5.6426143653766,0.197846679506384,3.63847255430606,-0.355635091184962
0.669977700454662,-5.63846256547632,-0.0187190763979318,3.46047432687444,-0.853814044411203
0.857231025841663,-5.76305308831126,0.129309429168806,3.6375577866373,-0.370705494874129
0.993791903380719,-5.67240357265402,0.259582600772754,3.5164792086227,-0.569923180465472
0.760165181713356,-5.52728520809545,0.178013738399249,3.96733424839812,-0.937388825531243
0.750993902315949,-6.00483519460497,0.282441919944523,3.90068601402911,-0.233244342238206
0.732481043067118,-5.55632339474869,0.266623896267655,4.00468415205187,-0.897697383778006
0.984191795105033,-5.54259047733759,0.207222800885625,3.69291659017043,-0.378123232635742
0.828572716694231,-5.68460256928471,0.253395526691872,3.85901682027067,-0.619538153092208
0.825391873464999,-5.53421241357064,0.151172694500291,3.70143316519301,-0.592538293089718
0.593916212579198,-5.65347088463351,0.116042132523215,3.46795137480301,-0.220366979200344
0.937962819651706,-5.72123594616758,0.224997490628313,3.7594542472803,-0.391829884595662
0.841841883943622,-5.672407909637,-0.0462586776733189,3.86763409525033,-0.981990502936821
0.859416995431559,-5.53064561891049,0.214165452403944,3.7465243829464,-0.539903958442384
0.731150417699591,-5.79898450337134,0.113583229790691,3.60621954932452,-0.210166215523596
0.873683124783848,-5.56579791061518,0.251372663063731,4.15959244662356,-0.968026895313591
0.907365730075103,-5.65919596543693,0.173457996989501,3.4563092425451,-0.534769387030064
0.450933090140173,-5.92439586418041,0.246083175756899,3.79969988082285,-0.692172641180667
0.712934192517218,-5.64437430843898,-0.202419068585444,3.34081211496874,-0.39369755207745
0.557395588424465,-5.56855425668186,0.25779021412138,3.60003491262685,-0.555564072574544
0.814894873599277,-5.87658274292007,0.255490171510607,3.83175494611805,-0.62031723305137
0.551329276457191,-5.85496347953198,0.137889638155614,3.69824447006987,-0.578960340142779
0.779828593781813,-5.53095691277944,0.00492418427984723,3.76558488679074,-0.888719279716777
0.698520199116877,-5.64351560333636,-0.145603039871506,3.61349734771139,-0.948650695187072
0.954942406669183,-5.57268176406522,0.228022547415377,3.92833644169659,-0.663003469527584
0.990564395720375,-5.68490669244397,0.228617354349825,3.97842744246598,-0.67288356597556
0.837857524768396,-5.79530302855259,-0.00898704194779456,3.58723216190252,-0.364605064756971
0.573967261520166,-5.7384727713848,-0.0793769115238622,3.44102818031168,-0.677002563558205
0.963877524256929,-6.3506850828182,0.163281392740289,4.22542247259185,-0.81769657133322
0.891111041069747,-5.84539391004647,0.290547507746584,4.23851305075383,-0.956240683574408
0.592786468816822,-5.86176349475866,-0.0111141194398298,3.58977047831128,-0.728212434479071
0.975059186502466,-5.55985714518104,0.0423364788724661,3.4393181395948,-0.284433986306413
0.874267438365726,-5.67747666901098,0.282333443823729,4.13718566213173,-0.886052576995882
0.652188471257298,-5.69951643322644,0.129463277276016,3.63981843794778,-0.739168408206421
0.863115888844795,-5.57482392948182,0.156519665878508,3.83166368983037,-0.705848292946606
0.744703043645646,-5.68103937270596,0.21236707023784,3.70768771016848,-0.507741698687934
0.700113827563563,-5.55820907879206,0.21639426242307,3.9442740197623,-0.924100219710425
0.973535981120947,-5.73511725999774,0.132569909083945,3.61321706051359,-0.240071051894742
0.727195606948592,-5.57523737461925,0.238273672951592,3.90995542255158,-0.824792502270192
0.619702946818791,-5.66270099490052,0.190235163153807,3.68844844507609,-0.645624634548553
0.894133453432846,-5.90602368473981,0.218453435276245,3.74925999855132,-0.149005424844638
0.880463921946928,-5.79226418329116,0.253265163327782,3.86465320275719,-0.509446846277233
0.545302584887608,-5.592201251804,0.0320642384418477,3.41234009509929,-0.660160517880707
0.5471422544061,-5.62619962998916,-0.316431091447076,3.27678470925464,-0.673456247655852
0.769386657491073,-5.69481964423841,0.212204226628073,3.63183974171272,-0.909889070560778
0.539537929811435,-5.51065130323535,0.0398421620706715,3.31928807906005,-0.349728043181924
0.781144072753622,-5.76134834328327,0.108170655379587,3.64302823361917,-0.649312648807423
0.960712376393984,-5.54899504764003,-0.0872115243590429,3.61350830744666,-0.662623895510467
0.645137947777606,-5.61502246311758,0.293379335550355,3.56004109453156,-0.206444722179755
0.736608587770962,-5.52419728170838,0.0257017920758219,3.51431808566016,-0.585690336603346
0.679224537840335,-6.31253630662361,0.262246667719437,4.19048984561398,-0.653599874494016
0.984194349723135,-5.97289918997855,0.172501068267793,4.01724134042154,-0.67686491079362
0.52660229628839,-5.67375605561174,0.141055456092101,3.74797623635077,-0.898001494417767
0.868530459795095,-5.75778878622377,0.29748700427735,3.85071244035294,-0.453318563022591
0.850102043589618,-5.97236427923462,0.287775605565575,3.86283041599044,-0.13055828353825
0.665062805276791,-5.58348076759041,0.265665692347671,3.54991873290056,-0.445791064564466
0.818832620521448,-5.5009668222037,0.229441384435463,4.01287312491022,-0.881361729373365
0.792396886223632,-5.73466706004723,0.131982408251282,3.95685663765526,-0.923177641198811
0.969362132138902,-6.03429820967996,0.248551479237224,3.90737016207449,-0.110076550831993
0.729715187620901,-5.7800117869961,0.237678806290648,3.99167550002178,-0.885669584609914
0.842128193268465,-5.52721249193112,0.251390291926466,3.54594348268362,-0.208288081349387
0.838882511844388,-5.86762782092952,0.29125943435299,3.84376534158213,-0.923062935547723
0.77208014228778,-5.60813941315968,0.283921959322257,3.93846873274026,-0.748412101686117
0.762578898616932,-6.33392238711259,0.198961814315957,4.18521062997042,-0.635716506172788
0.860031551077001,-6.073722542713,0.157618054367538,4.08699138804546,-0.83488007991081
0.803119203379478,-6.3455720224762,0.241833900040092,4.19454025052612,-0.760112820420568
0.848008692235013,-5.89351448345702,0.281270744052492,3.84609536086502,-0.432233188506726
0.980807753926212,-5.72817382437071,-0.118353509564233,3.40052282947516,-0.374573937211102
0.650533622000319,-5.67551223001696,0.263868648945633,3.56138934748607,-0.0297863084648812
0.601635847461289,-5.55597987782688,0.244423929585512,3.59480571780491,-0.512037674455526
0.94812833774175,-5.70681979101315,0.256083325813761,4.1781065233504,-0.903685257785852
0.972094421777024,-6.09111584638806,0.281231512850926,4.21472526070881,-0.751628953791568
0.810648745213896,-5.5975294781308,0.298256392152812,3.81456010212082,-0.540093369824891
0.94778573688794,-5.81792993153614,0.100134956246928,3.86395482692586,-0.665587101088428
0.813677904783879,-6.00089356516797,0.219271074838455,4.1434769837517,-0.898276436446136
0.980301272010355,-5.83377155344319,0.0474770954227934,3.76699269162463,-0.616406337165189
0.809937100531103,-5.6903618239515,0.192733584590024,3.56116299530007,-0.0228724793335982
0.565228922602713,-5.52234287608028,0.21482719494811,3.59095560912331,-0.623896566394294
0.91432727794426,-5.53541243121761,0.13744151487923,3.61363217473275,-0.418018076109002
0.926518886021964,-5.54586345671755,-0.070158727521435,3.85064600499576,-0.942978389623049
0.848216760002952,-5.62606579532384,0.192394318009127,3.9324496016848,-0.785751710794586
0.782403644719286,-5.60252176794804,0.130251733158941,3.39789085503385,-0.0643010702467161
0.792653762804617,-5.89548466390776,0.243058951946634,3.96733504240544,-0.676286894242263
0.835507889863478,-5.67438006601124,0.164991436347015,3.68678182904235,-0.476263570406917
0.721593728480733,-5.70862766976694,0.258730368224835,3.97591030132634,-0.882000407272797
0.88542895362398,-5.65042720813705,-0.189326151193555,3.70205485715898,-0.924629638718076
0.755567771874155,-5.71991068747416,0.0721668267727139,3.48337085321558,-0.309649283296764
0.755476833320312,-6.13485481962324,0.000638547017512686,3.91934793446546,-0.754411729248728
0.786855620733943,-5.66926772963686,-0.0505432897765515,3.71751035723717,-0.845993475063483
0.858947344246422,-5.69757991114139,-0.0849867212760226,3.56341071193673,-0.731950283782763
0.963524490918952,-5.52797258471072,0.29193661312359,3.81254732954077,-0.443201422062562
0.955399184781767,-5.57206850423493,0.125829846798111,3.67464464188415,-0.472900855893031
0.837380687621509,-5.66901191584444,-0.060238403156744,3.71605549147246,-0.815651556705512
0.932050615582837,-5.94356034225169,0.253254812396956,3.94603447193451,-0.541544942501307
0.641405734460289,-5.63281372710984,0.251070477378355,3.55200661615446,-0.825800753045815
0.970175105674315,-5.54896121135749,0.215729104370015,3.56094898491242,-0.178090360997095
0.478185124512828,-5.52457877196004,0.108359183661331,3.57454945165532,-0.885902766102468
0.770778839934675,-5.53424861723852,-0.0302835830381426,3.60034311271442,-0.732294449767904
0.736801368030985,-5.723844600682,0.251993296725892,3.62009752196424,-0.0404043431121348
0.877616280413617,-5.72747176031838,0.0514365184140373,3.55083569912482,-0.241727719801098
0.677721665282344,-5.64552075458109,-0.106884233337297,3.37477484928078,-0.342032856474287
0.910942731305047,-5.89955298069129,0.258987286478967,4.16867164705287,-0.903320259231515
0.700837026680194,-5.51608590739664,-0.0706674551462691,3.69076150218008,-0.963068239268539
0.852292056232534,-5.62698295455373,0.156352365745481,3.50337785151979,-0.109605217750198
0.443665544608213,-5.52951778176739,0.0312868079888956,3.32657550079475,-0.587006552461653
0.900092029556246,-5.67681588751046,-0.228791263720866,3.68194220116294,-0.940222439320265
0.937536780800453,-5.78610895724298,0.299884586223244,4.00968240819144,-0.637514160542014
0.730102969121625,-5.81739728848816,0.118721046871928,3.60337937683739,-0.398266708706531
0.929346623982114,-5.68118015899513,0.227867269141732,3.66311191562125,-0.288348263183011
0.540928537735962,-5.57419183444281,0.227634545923773,3.73553757288742,-0.856844784139517
0.462503104190048,-5.66974782863425,-0.110533080728014,3.41520956406964,-0.858388831584846
0.928956761890633,-5.68603999648846,0.154714746277044,3.73202446504777,-0.481210357574068
0.59512433816083,-6.22571959425739,0.176397805459236,4.04680860377002,-0.882635198659957
0.877935176122366,-5.5057285282144,0.280827350301531,4.19969229243086,-0.983375193659794
0.68349884155255,-5.53524678411341,0.188152947039492,3.40607194490965,-0.00145743585693152
0.534581489185755,-5.71179985440026,-0.464896609470396,3.32019508484333,-0.9254138439738
0.788603845201198,-5.6645522011133,0.092008344579821,3.43823252929362,-0.187513936606
0.805450132510104,-5.61501366449078,0.198622963459755,4.0268665042632,-0.926671243802619
0.999937976737982,-5.84810755293557,-0.399655113004105,3.57735151777397,-0.968602275811456
0.69353670862748,-5.55610119380129,0.177302886131978,3.57588938650987,-0.483960666795033
0.924019362265851,-5.55651285825391,0.182236002016224,3.49774588918141,-0.187479170637417
0.98519104744161,-5.50271251645366,0.134964785976937,4.02514710618948,-0.870286221759077
0.788692406464992,-5.69215375114479,0.259737184969,3.99964596709146,-0.827578967790334
0.923911142857816,-5.90219403682032,-0.0937744996680447,3.7782094891116,-0.953724765204582
0.671523958586018,-5.61031453686862,0.295870995014052,3.65702092173357,-0.413700212103301
0.727764357629884,-5.55234091631791,0.222478262680634,3.50849237132013,-0.344612592316147
0.658157709121674,-5.7578647286634,0.218836349913398,3.59440027682631,-0.846708404971593
0.90938814634628,-5.71988440322415,0.300898113954065,3.7284474128425,-0.266969151425667
0.628129926608237,-5.65838026858885,0.249016274052995,3.63459359859769,-0.610854699419417
0.870001308340433,-5.77814220601734,0.0768173086241121,3.61996790823932,-0.338164208698817
0.91202197171528,-5.95887368807104,0.150492751263375,4.04002129897424,-0.794903483749508
0.973881899718152,-5.83853031922008,0.111163297012296,4.08159011551933,-0.92944580739889
0.644485852963255,-5.64476150794099,0.219312075095744,3.56808285063857,-0.700787602104643
0.77481093873598,-5.88583428351239,0.234639120195584,3.7707890172056,-0.179886916982545
0.954265726947355,-5.69705617237759,-0.0897919419828703,3.47347404546596,-0.312380652651736
0.917261697644538,-5.57771037770574,-0.199915962137217,3.52770886154832,-0.733593680768399
0.496152787560612,-5.8649477140272,0.256616257076758,3.74877945574274,-0.461104363677395
0.696300658673347,-5.59381444310511,0.195240310808848,3.41966225355328,-0.191130551971052
0.825428681112754,-5.99085747895622,0.216764776978801,4.10958062294183,-0.845843287319757
0.835496130328406,-5.55779564775767,0.112562588296486,3.57395620611603,-0.446825826545569
0.897811967147803,-5.92886794601338,0.285429662183384,3.9076265461045,-0.556828302468088
0.978696058850192,-5.80127124464019,0.097061172974672,3.97087378292508,-0.809295532364955
0.892134169443413,-5.75405539485574,-0.338762059757655,3.43908291600725,-0.557118541978719
0.577322950450122,-6.19513029675089,0.265421463412089,4.08756922089152,-0.66755897888371
0.947749651848295,-5.6015363750211,0.0360719241617026,3.33854035152902,-0.151545274054275
0.954486552562147,-5.61749814175036,0.123570266309377,3.8950921895419,-0.741793449932665
0.60053222090835,-5.62745082168671,0.0260393125083629,3.45428325348334,-0.778152166188405
0.647072624425133,-5.66831085598484,0.176546713458287,3.7272569390894,-0.688054037910856
0.597461208584241,-5.50560059028243,0.271728213205071,3.47310770536861,-0.548830504394723
0.848052766030125,-5.62900902700035,-0.103389743409835,3.39124266903328,-0.286984551657611
0.799898989802493,-5.56539241671507,0.152446063067989,3.42827027527668,-0.0096760214262295
0.532528358669429,-5.94945988815186,0.130763225868034,3.76684467244082,-0.59534585048845
0.752068745246675,-5.67573055842703,-0.162404217555037,3.66709249379422,-0.966503615710687
0.657815482626209,-5.70058615656031,-0.032522603016234,3.48314647978055,-0.474848070557595
0.462726248473231,-5.5557544441524,0.293467222464817,3.45678681992819,-0.219101006530148
0.684493845145646,-5.50865024631128,0.2101506199251,3.54164306144527,-0.420171271363444
0.474199583688979,-5.72276652145299,-0.0152161270525024,3.45581598152316,-0.85939842251689
0.900575096256734,-5.93695333868768,0.0958735289291347,3.9201564639377,-0.741335833619341
0.476869095989902,-6.07292963274006,0.244523430631114,3.94088182626165,-0.810078398035079
0.812548161633486,-5.79598555723123,0.023725935748433,3.85441406949004,-0.858161896965635
0.785891069901413,-5.65968502516981,0.156616510001414,3.80792516329938,-0.721752015556919
0.819007728220834,-5.55499501811738,0.219375522168197,4.04615433417316,-0.921905923263154
0.969382841723839,-5.57325384879477,0.128585936249416,3.5978519394973,-0.350301946954534
0.537819737732749,-5.54561398869661,0.16314506962265,3.51087704061686,-0.711110232130249
0.761938118205278,-5.82668138245615,0.0851357991792445,3.67938394420913,-0.584944564638895
0.898479873807042,-5.84982995774412,0.116956697665258,3.77170871518094,-0.643634708449137
0.648805726642982,-5.6920286512839,0.191110727392752,3.87606735503277,-0.899694134970343
0.643516376088089,-5.5880513289187,-0.0590177243082165,3.68434111878961,-0.977205696184231
0.525915615134378,-6.24739158427286,0.280931733525521,4.15150809027513,-0.910900260121417
0.434254401874331,-5.54700422139747,0.272383710779252,3.638858257333,-0.869419359084061
0.79194584023237,-6.03658552136586,0.276090950745112,3.98413334758579,-0.708765908529023
0.918495788727745,-5.51955851450407,0.275132144094684,4.19035026233101,-0.946109280672314
0.543093798821784,-5.51512478530536,0.26824105359994,3.5827705032078,-0.566328797022573
0.944569547176068,-5.54282559904247,-0.466779053988963,3.43379173842791,-0.961725687043767
0.967427374775616,-6.01401563728397,0.235678888159334,4.26061160164649,-0.967515802327912
0.90849296594667,-5.73043173701108,0.207987628683461,3.95138374134774,-0.721719159516348
0.761898394805798,-5.61839095592994,0.198632474569231,3.69295474248248,-0.531707148836021
0.917024870087953,-5.66215861003059,0.109101558975729,3.87280978204184,-0.753848404794468
0.896758577255055,-5.52208815091546,0.170630978673037,3.6553642282829,-0.449992806898044
0.802247787591885,-5.55712785354689,0.0592732225002043,3.89930872520684,-0.956834586872362
0.940487610659377,-5.69276814908569,0.261164254056135,3.97492956210307,-0.662212566377474
0.929316765011119,-5.50450236281722,0.152313852682554,3.46462968226654,-0.189680070848392
0.843283887177387,-5.59016229575017,0.2915568429737,4.06374448155441,-0.832656327866703
0.858188658918017,-5.69665684053464,0.265962211392726,3.92237970517481,-0.658178661720026
0.50388755775661,-5.7990669704205,0.182656783630173,3.80669358616392,-0.970667210688553
0.736829058735782,-6.05411816050786,0.07637711544175,3.8958394479626,-0.976240645072458
0.99774932578157,-5.53769911440638,0.241036305393528,3.8052480078048,-0.472483842258815
0.959695218929048,-5.58344700084168,0.226692348375345,3.67517060455975,-0.326270669532649
0.811915746493298,-5.70195795108836,0.264802042596957,3.81253348803203,-0.529994318548507
