J,b0,bi,k,dlt,p,d,tau
0.489446387736222,-5.02195481725131,-5.10741470598352,1.51717980818968,-0.000408239613366016,2.83703773054895,-0.0219565439028812,0.400459135613432
0.440377584540953,-5.42768437154502,-5.45760069574354,1.93768699277318,-0.0366604037257578,3.99906666899186,-1.78233457023847,0.87222068512844
0.486755904368343,-5.01924136889343,-5.44898445333834,1.99065002718051,-0.184885039828242,2.78467124820097,-0.0668877884559067,1.27144713162122
0.459395877830724,-5.1120479518418,-5.98641041765343,0.31589630712487,-0.0633883981648884,3.61487927618578,-0.839921144063368,0.796611640070949
0.495717800425437,-5.24864888881224,-6.09657594188099,0.975862116426754,-0.0706541933960257,3.43203938977261,-0.20648863232258,0.63221651148492
0.40171673785341,-5.60920112971924,-6.46290227320337,1.96107212002491,-0.121460915471896,3.67884019469488,-0.63031418401834,1.43593602971517
0.315917587902224,-6.16217171443368,-7.02606962315589,0.57727549151979,-0.180609956860741,3.83237769012536,-0.163000564261894,1.40190095813282
0.420401818783119,-6.4231700884358,-7.27684283086534,1.94196199094408,-0.312412734356172,4.13302517916321,-0.317938989787403,1.2384177431774
0.494479374200937,-5.13025670581199,-5.27186656002339,1.9872655817824,-0.206241510328093,3.95627569923798,-1.75064737499651,0.932844360903958
0.415879939327875,-5.03570976963642,-6.91366537798553,1.33806131531833,-0.467451667614006,2.96040180628489,-0.389891089518149,1.4591683755071
0.398943260829597,-5.72175854629216,-6.06389898724862,1.98008965768561,-0.0579977668104856,3.64189163612718,-1.52385486596496,0.715277454354686
0.463672270568783,-5.21601752353512,-5.74102277916361,1.58203011942987,-0.0859702757634798,3.12548308499141,-0.256019658125934,1.4001554656215
0.431867652392441,-5.97937639216669,-6.39149993287454,1.70101640972027,-0.0840552036834517,3.80870665394965,-0.864315402771933,1.02802731859539
0.394991064758423,-5.32974141662295,-5.34595680274437,1.45535753115771,-0.161969211197817,3.0466632737535,-0.680699595797907,1.43246705099279
0.490803252102953,-5.01364868660704,-5.52778173692348,1.89421433873077,-0.0362256781708648,3.08567855817517,-0.373577464610237,1.37446197780279
0.425008087747566,-5.14361964944593,-5.56366769572525,1.02453526084814,-0.0761446782834133,3.19581801894188,-0.43276383641178,0.383779743559017
0.400537668307326,-5.40467703900454,-5.75747967304761,1.86985135327439,-0.00976569712169248,3.33272410860073,-0.674010399837314,1.4611236321914
0.392812537481422,-5.25706941365055,-5.41568885584197,1.70314887195688,-0.330316302145811,2.92479191578497,-0.551835045151151,1.38418517061235
0.499307660942224,-5.16256581596336,-5.22138385892305,1.4578441297553,-0.0676384962999489,3.5978831763754,-1.3087865982577,1.18752883366107
0.457216084228391,-5.1106647982706,-6.70134281255962,1.87665944696798,-0.496159016109815,3.37982826687587,-0.778621442688642,1.30120840727644
0.479239881787157,-5.2757382983803,-5.59163276456467,1.40646925375436,-0.000450966925554314,3.22950950313818,-0.626547379380587,1.3942141253432
0.493302055991407,-5.04467517465239,-5.0482866934558,1.83240494190654,-0.187809824842965,3.13936966759506,-1.06569530222796,1.2858241951066
0.497161092206781,-5.4280131467749,-5.70976207897297,1.95103385458114,-0.0247707845190976,3.40050438226361,-0.740406274521654,1.02810998432448
0.385293262279093,-5.19658578796717,-5.40193796348092,1.98606826148463,-0.0726606735651652,2.91174392154418,-0.339879443443443,1.46286180276886
0.49398751101663,-5.44859857952712,-5.60625990513965,1.49256954981011,-0.100027943400551,3.90351154862724,-1.63291055393935,1.37569118150739
0.492669088037706,-5.22149531340314,-5.3920633664927,0.619295928382545,-0.0600155198783605,3.87381830430043,-1.55444123472585,0.84061718423531
0.481875241918925,-5.10267242407097,-5.57419758102322,1.82867730463195,-0.111094830607725,2.98771726066951,-0.165824697651363,0.877527703265009
0.442688873112656,-5.14753211042061,-5.24822172546806,1.67820295366275,-1.05784363584798,3.14590970450999,-3.22044050537314,1.43953952748962
0.212883738762669,-5.60618341376895,-6.03558304095584,1.88526677263603,-0.189529139071677,3.27490515038587,-0.712317500001413,1.44027807632201
0.358334378999541,-5.07102741857254,-5.27907291755321,1.33457719874624,-0.183508517785986,2.78958798267504,-0.29571905254416,1.37891733300748
0.40551698884668,-5.18229680127393,-6.75958124355884,1.93142244929512,-0.731419161407346,2.99623898672379,-0.771294057411736,1.39275688185049
0.425324140923822,-5.39069766950107,-6.01563038474402,0.83414165002427,-0.421866036311305,3.04653481878608,-0.215126098955822,1.38866767733501
0.496560746468522,-5.20497691332664,-5.26332222034773,1.83612624167783,-0.270946227824096,3.32018644787464,-1.26074918179023,1.1183806162828
0.207973449942909,-5.3484554520534,-5.82474345491042,1.13403571080743,-0.410741940467207,2.98776182312107,-0.937989904388331,1.47403649505047
0.422591817033939,-5.85144553005732,-6.22464593070679,0.591901933189794,-0.134905364304136,4.24036052306286,-1.77169544680161,1.36393463124114
