J,b0,bi,k,dlt,p,d,tau
0.112727183292505,1.55166527644762e-06,8.00443812214942e-07,0.984163398944417,0.644741794413871,3732.34950761453,0.945308003825933,10
0.132528069685803,1.20555388775837e-06,6.3641033115456e-07,0.734341320369795,1.06173122102735,5719.13962058502,0.82056209953809,9
0.117032099440525,1.2030808216542e-06,8.83554785055868e-07,7.21555936719325,1.18712144864611,5202.42897050485,1.41381699987349,13
0.136020658520531,4.36572815901933e-07,2.69490603629609e-07,1.33585033622621,1.22078043986325,16058.8470125656,0.871962971192465,11
0.117260843833421,1.31738718806938e-06,8.42078142811225e-07,0.776325599927231,0.958002103664124,4842.72149797647,1.80465171033276,10
0.0651044961225873,1.31547423693919e-06,6.9020248828086e-07,1.42118269924639,0.22503943681651,3058.7129810339,0.0398103771404354,13
0.116006159102704,1.35340493877075e-06,9.00093551496815e-07,1.81171500443872,1.10066167232046,4876.43126208255,1.32858530345547,9
0.071643548006964,1.48760955047228e-06,9.40227665301158e-07,5.59352245430075,0.509716163180917,3505.93482109079,0.871864484294768,10
0.0982721247203708,1.69609156290542e-06,8.23917067769586e-07,8.07316288405333,1.17834062376886,6003.4028674443,1.7408856086439,3
0.0732511097204737,1.19664551596072e-06,8.18377009240729e-07,4.9021081299095,1.14676664030868,5204.65623323703,1.42590996516949,13
0.108852880883392,6.46075902123358e-07,3.99628342947241e-07,2.12792057941466,1.1300952910023,11115.2506566837,1.68568260777199,9
0.101303295970128,6.6605893505044e-07,3.7907361105806e-07,7.71208607770816,1.82040768341152,14106.3582163132,1.7939384848878,9
0.0971273068135912,1.52990436451108e-06,7.69242224246351e-07,9.78587644400415,0.249745535457473,2706.83160283138,0.675747872840106,27
0.0857377984363597,1.28977274875788e-06,9.94379712492529e-07,5.09534884544966,0.324753833371132,3172.98755061404,0.596350898555891,17
0.0953063180835583,8.58020676140558e-07,6.04231459697808e-07,9.59028794962696,0.376453746962623,5033.58612910739,0.601592338330879,14
0.125709075312284,7.63375209419075e-07,4.58596951460771e-07,2.12309212934712,0.860179261016524,7883.46328453051,0.538554238111249,10
0.132284027910813,7.01047337961339e-07,5.80725024538598e-07,5.07904998865921,0.306975227079647,5840.06046531848,0.131336670553219,20
0.100619200989942,1.10675015012131e-06,5.61462021867415e-07,4.99455877754753,0.529390173068177,4167.96671788736,0.823179699908785,18
0.123605554913366,9.74411768201989e-07,2.64981904599804e-07,7.40771946924132,0.999785631353132,14293.7086692007,0.562135301632398,3
0.109292898052094,1.64657238187975e-06,8.54764403357245e-07,1.98863751675017,0.873964873217479,3692.30721399052,1.88895469320581,12
0.11546508350802,1.40583895023069e-06,6.38410464326047e-07,9.02326828635347,1.9556037526206,9821.39767314055,1.65437226240562,3
0.108264000181153,6.91081499842252e-07,4.05901654074376e-07,3.02744792797261,1.30420827752923,12859.232576456,1.58108626829724,5
0.0885154855930349,1.03598846464476e-06,3.07990477170635e-07,9.08936641864453,0.805524963002373,10671.8356922475,0.591004492988259,4
0.106116920183046,8.45448652598145e-07,4.75303124064683e-07,8.08687356589553,1.17879473070265,7732.65552321876,1.13476701104278,13
0.105871178724417,1.15704111122577e-06,8.12964058227443e-07,8.32952508803917,0.529240202070124,4332.08177731216,1.53157394774621,12
0.126327377258234,3.12006193920238e-07,1.7908214600905e-07,4.95857809949831,1.28507177060532,24824.5595555311,0.493906618117158,9
0.109266242173614,1.29389245763306e-06,5.44054104142994e-07,4.13736375993291,0.316385897951846,6612.31810388555,0.372609981168441,1
0.0575114248074331,9.42386178237681e-07,6.16693440606987e-07,9.77426952784502,1.13861342170879,6738.36243470429,1.32473604825642,13
0.119611737264561,6.08535018080363e-07,2.40780048295865e-07,6.57909165365411,1.23489358796927,15498.3439645768,0.600091713374643,7
0.0636378572381694,8.9318465733862e-07,5.31656892744522e-07,4.4442286882373,1.97848522205156,12087.8443824286,1.98339154912876,5
0.13538543051898,7.00556925221757e-07,3.98025052525128e-07,7.91381626416669,0.513470640009407,8715.72954596965,0.786720218394314,6
0.109840344072081,1.64127371766558e-06,7.40542982965903e-07,2.58754760888923,0.681464704108129,3224.2640569035,1.50173747467627,15
0.117658464201775,4.72972752862826e-07,6.29541444539392e-08,8.95135294772968,0.356168416981351,9039.14607457297,0.690348610720563,18
0.0698197989366948,6.2064902935005e-07,4.21630020661655e-07,2.59540427516004,1.28651680350298,11060.8934898805,1.59155675094842,12
0.114303898617223,1.71728669646484e-07,8.67756337680655e-08,4.17465804099666,0.997573371003029,34189.7650025613,0.131861231928345,15
0.110422992504785,7.94406988249401e-07,1.34336450952253e-07,7.06803844839781,0.314619079865027,5445.56004796476,0.229646578872374,17
0.0977670984563794,6.18150225123069e-07,4.67729314395495e-07,8.4170735753016,1.09595422395018,10499.6253983914,1.47800692706171,9
0.124275191101252,5.21596592110413e-07,2.21593036587674e-07,5.40091769625028,0.429741063383136,12919.0988421618,0.175418571729013,6
0.126830950609001,1.06117697401259e-06,7.15577507301627e-07,6.95090942764543,0.620285922733578,4561.10758318242,1.55324712811718,15
0.0919941362754592,1.27128933198388e-06,3.42412442123931e-07,3.80250928779342,1.30554982613517,13748.3499951173,1.53494008497927,2
0.136681592148485,5.30826822686519e-07,4.09566407239934e-07,0.998250616331875,0.639573361609274,9150.46442647635,0.686996123514863,14
0.0499830984916266,1.39085859272306e-06,9.63515925859205e-07,9.06306489371838,0.789480298891445,3869.84830073592,1.66145132289234,13
0.12406931172251,7.19208241940561e-07,7.12778381761798e-07,9.19210525819509,0.331116838736032,5699.77558885977,0.393060101625228,8
0.115580464575694,1.9216088097171e-06,9.30727910059366e-07,6.41257139819284,0.4329951671299,2506.1558516754,0.936518329815367,12
0.131902220312209,1.11946166218884e-06,7.55023743271243e-07,6.25124619787208,0.61170739782087,5152.40760918129,1.87032241742821,7
0.0848338963080184,1.66853538945027e-06,8.45143325861521e-07,0.0594938916333121,0.161123816467603,2338.55977886152,0.0954779602014924,10
0.104656025367228,7.24367900583635e-07,4.27002905346824e-07,8.66224464123475,0.969906142769985,8361.07600265242,1.55138799996005,14
0.122667635222413,1.48635915055196e-06,9.18968617367266e-07,6.21049992324527,0.72759307666478,3500.52120485678,0.863002289461541,14
0.0928349902461933,1.32019202016465e-06,5.57245869612094e-07,7.73973615954075,0.295076112740123,3928.65214547715,0.0714451907664189,10
0.131907093059667,1.6711124522629e-06,6.80741915981295e-07,5.08498969031904,0.332114411115773,4346.2681662495,0.165837807387691,3
0.0840910995139262,9.43605951466709e-07,2.50452917729341e-07,1.4658883361082,0.552191804927745,10058.0577768179,0.103085327070769,4
0.100993688592535,6.89708665444338e-07,3.96197813389134e-07,2.51162931250257,0.50936769018335,6746.42275415538,0.539130884041266,14
0.0515530048906501,1.22239767986253e-06,8.30243478106504e-07,4.35447291511405,0.594667591452412,4053.00572285344,1.10955114138337,13
0.106083444073517,1.30807316965932e-06,5.72215380786539e-07,9.00141143681114,0.467414178118728,5678.94599432987,0.84784051067543,4
0.118479513079758,1.42219292372167e-06,8.35461200487297e-07,0.948486793090841,1.02069881832335,5400.27305015941,1.5664910384467,5
0.0984151711460439,1.19763416135025e-06,6.41684501506678e-07,9.90367143892633,0.947647007986283,6287.18532223388,1.54999183009527,6
0.135877987580291,1.10896753129864e-06,7.48585949908544e-07,8.64539140684555,0.920770807985248,4832.00401600744,1.41673420467902,17
0.0946508884582661,1.23360634950497e-06,8.21091305104778e-07,8.5196306699825,1.09864286538122,4786.47420137813,1.58146978243622,15
0.13338428212634,1.50377193806786e-06,6.46236064883781e-07,9.81486327726422,0.945326643109846,5010.67325950619,1.25011926211058,8
0.126763164227252,9.78961965233738e-07,8.65335144157544e-07,7.76711446421377,0.328774285357294,4261.18885934792,0.804296415117616,19
0.0662458500465041,1.42731506075278e-06,9.23752718123512e-07,2.91234093717317,0.19758495018314,2863.57798511132,0.055819315638566,11
0.120637871341659,5.18918687249025e-07,2.63159431138032e-07,7.4356821153454,0.495865712824954,10937.4557007561,0.103434633836486,8
0.104112709452409,1.20933229698912e-06,7.04651629733528e-07,2.62472610839913,0.711540291085497,5271.46586445684,1.07733321995173,6
0.0691126529482716,8.95649838269446e-07,4.58388902023408e-07,1.52956122348269,0.631160247187002,6903.43759291561,0.686381952738935,8
0.105426348045149,1.3725960457312e-06,7.58150831860269e-07,8.10480562014333,0.925509300158284,4020.94603379007,1.33943224359544,16
0.132704499093874,1.0093379930669e-06,7.92067037422129e-07,0.535897996074222,0.520104181680238,4630.63016473858,1.64602815995454,14
0.112822384493764,1.24744010112394e-06,4.66828143158051e-07,5.53383425152365,0.865118671047723,8144.88880785115,1.05723504364515,4
0.132334695243491,7.85189170685173e-07,3.40425621423223e-07,9.26367691937502,0.970135869449683,7707.87696802908,1.8441325475045,15
0.113514857820108,7.44901824643714e-07,3.90390065869269e-07,4.16342489845701,0.841649206338926,7754.30911612096,0.973228234621424,13
0.122668524615271,1.61847745390084e-06,7.03950966790668e-07,8.97670621574997,0.563063015489557,5904.22383505559,1.27713069320258,1
0.0707622580151346,1.28992814447101e-06,6.76283714791019e-07,4.53457667835695,0.474260271468236,4978.67076283872,0.671166653786865,5
0.100035962621392,1.42991776521539e-06,6.87280808798042e-07,4.23467080475818,0.848756831456419,3775.91376475006,1.52757411196384,16
0.0607146426952207,8.27135826074804e-07,4.83548764064909e-07,0.445572099324223,1.06315638263157,7684.72716717119,1.50803237014981,11
0.122171324537395,1.16402587166073e-06,6.50394700158322e-07,6.02421838035967,1.27461752825497,6134.8766268345,1.03514811505529,11
0.121750412157573,1.36754018630799e-06,5.18710829126624e-07,9.35839971534265,1.58499897269178,8947.5429130134,1.14311143308336,5
0.0907520221438375,4.70003945751296e-07,2.71353731284705e-07,7.20170815534205,1.3545618824457,18581.9020513916,1.2325880864458,6
0.0811246252069209,1.55284154569285e-06,5.55907828470414e-07,9.4709332536099,0.462833192079235,2863.2224559025,1.1314885464988,19
0.127297389588166,1.06385502365905e-06,4.75998877389349e-07,4.02404405445463,0.837324369207034,7500.71711457864,1.53156915139418,6
0.122545975443271,8.53411120148467e-07,4.61846487427315e-07,9.79896149203844,0.380970567633153,4981.13727810706,0.605521047886495,20
0.0789654121547834,8.60938661934795e-07,5.95385113223297e-07,4.21420918058686,1.70497954424274,8977.4721294714,1.67724879746294,12
0.0897095156303039,7.27802183803901e-07,4.21902179010211e-07,5.33237649490469,1.23385618969536,9223.31511377186,1.51531834244454,14
0.12653652677309,1.47114911629589e-06,7.69835368685269e-07,9.56789345790297,0.287407795771122,2801.71389564436,0.329570983595576,25
0.127429452570479,1.49269743772004e-06,6.43099183740128e-07,7.96961876778598,0.656469118047813,3508.44350407812,1.88114636018561,15
0.125532641498868,1.62650771068134e-06,9.03229182443053e-07,7.99244511756599,0.806920576514795,5190.91275523506,1.82163395524267,2
0.0916258521184781,1.38869362637522e-06,7.95478688563684e-07,2.36070093753008,0.969238088638926,4030.59367562002,1.95606895553418,16
0.090540283554521,7.64818819693374e-07,3.58873312495514e-07,1.31678838076277,0.710152379447689,7241.25483104455,0.44549026494671,12
0.138075618992699,9.47844058949449e-07,2.64906551330503e-07,7.26969925650578,0.33719789585102,4350.04560953545,0.642860147710531,26
0.123375228384439,7.18771424142208e-07,2.79006993286282e-07,6.67769587016485,0.608747570777517,6998.4065908245,0.649779568409288,15
0.117420197967299,1.1299691989865e-06,8.61770172850056e-07,3.814713564863,0.409475063797324,4225.3081320804,0.585421127569399,10
0.118852332758168,1.2050769714473e-06,4.48110214726903e-07,4.05807897036001,1.89078821665813,12698.2547006849,1.49885753744178,3
0.136003860745908,4.81403571261729e-07,1.6725579746698e-07,9.8038476023744,0.846815865822946,20211.8025428388,0.426739838171989,5
0.118913735603381,8.25560386306603e-07,5.35852581635655e-07,5.37637490178714,1.34644716297934,8019.16645993852,1.10125957475991,15
0.105908368821339,8.52966863371665e-07,2.77466800065047e-07,3.07015762311026,1.09123571877819,15937.9331802849,0.892445768451599,2
0.139918967692874,3.05065904852769e-07,2.27176727031048e-07,7.60561601049636,1.93508929086281,26568.9261015838,1.75663172095139,14
0.139960186527305,1.76892693772739e-06,8.38899491176739e-07,0.769896383684654,1.6479165215598,6078.48244766988,1.67719441639798,4
0.104276239921897,1.10343454977974e-06,6.76057528319654e-07,4.62487019561344,1.00330635617088,5605.91910745875,1.36679058133969,13
0.0906347556006616,1.13149136694486e-06,9.00789526902352e-07,4.48908801116387,0.198572607907794,3449.12837291924,0.176350375318349,27
0.0962402339005425,1.29785313591262e-06,8.3914811194083e-07,6.3145882907313,0.389834181561892,3745.57131131948,0.863778943373779,9
0.139929185731483,1.39856441157036e-06,4.66219519008926e-07,6.60832723650685,1.16587902645655,7901.95757423351,1.36371407490019,5
0.13952877169443,1.28091072326353e-06,5.41415424773889e-07,1.81029047989911,0.753216734210547,6520.51927373788,1.66718694737531,5
