J,b0,bi,k,dlt,p,d,tau
0.0811920085929829,1.8766194158388e-06,9.93776406873176e-07,13.95058724607,0.209889781037775,2053.55002843688,0.445286023422056,26
0.0968327643502829,5.1197176622203e-07,3.12665200433986e-07,15.6370689320703,1.50214015145959,13400.719474515,1.27594752568813,17
0.0979910945326514,1.10999916057123e-06,4.49895105543023e-07,16.931928964637,0.341406861947829,3838.99059125983,0.823439193951642,21
0.0740584087433662,7.07748974698259e-07,3.37763146706014e-07,9.91608382013209,1.04015118723797,10811.9730956137,0.670153247048609,8
0.0905859836919524,9.71630452431277e-07,6.00102950535292e-07,15.1803518420416,1.85747611486527,9931.60662899624,1.57928866882884,7
0.0835215232830207,1.08143068124459e-06,6.06014300037738e-07,5.39621466108496,2.17173592704029,11017.6591569181,1.87753233016176,5
0.0974502041252123,8.61923635311213e-07,5.90850854872836e-07,18.7690949651224,0.962145096238251,6764.3738898221,1.24613243040488,12
0.0860508962562287,1.68201548693847e-06,8.42393296125783e-07,16.7842788343375,1.18134463087515,4650.97300121895,1.95439776171653,9
0.0932787922956779,4.3988605979318e-07,2.09475169231114e-07,10.3135525885453,0.835916753454791,12220.478944528,0.330069319099678,16
0.0790600720852248,1.42557774677714e-06,7.24880274616181e-07,0.509500551273203,0.411275136454225,3296.22901387788,0.89009224068696,12
0.0975868042616236,6.7312351591333e-07,3.90237001689568e-07,17.0696414639173,1.15967442669239,12581.2613827544,1.34273644316215,5
0.072599403952543,1.43034918969602e-06,6.43566596286746e-07,16.7614170730819,0.711075851384245,5355.7307854253,1.15993382697939,6
0.0716844922636742,1.21257102629453e-06,5.63547767118593e-07,17.7496353635804,0.424617814373793,3881.10029164488,0.34573033579902,13
0.0974865640828495,8.22263470979065e-07,3.8216545625918e-07,1.42245791463759,0.80149329246994,6504.43616587208,1.61931621633981,16
0.0815542324852825,6.49158706664333e-07,4.87348646116951e-07,6.89509984806868,1.98295372495649,13625.1545477702,1.82029985628871,9
0.0700215369110797,1.56276255878176e-06,9.92423911440049e-07,2.23819947341626,1.09657146180498,4408.24382135312,1.87286616133318,9
0.0959785500751382,1.64362013728713e-06,8.68170726121555e-07,5.26203330385463,0.541855452149642,3962.36787937103,0.750609089553117,5
0.0725632754956102,5.61675538486491e-07,3.85560322100204e-07,2.67766795969994,2.01478694872409,17587.5981789217,1.86050673700744,6
0.0875725212304984,1.25871030607456e-06,3.71170094968055e-07,18.3199637974423,1.49965021598013,12989.1807194013,1.56378920837521,3
0.0958482217224003,1.1041854651781e-06,5.73845130707626e-07,18.4056365491452,0.595321733048686,4625.25681042457,1.07481148197985,15
0.0729795162845716,1.35959551148264e-06,5.1495845884322e-07,17.5029373185833,2.05196122588487,11967.4447575543,1.71389081520632,3
0.091513801971849,7.78140646990901e-07,3.33505308279143e-07,14.6014949323675,0.251200843602244,5046.03604536524,0.189881333744739,23
0.0499206248580663,1.39286657942563e-06,8.70027764683948e-07,9.15698875943175,0.198759838079046,3394.98710355732,0.0266739473640272,7
0.0998140392533622,1.4309060468864e-06,8.70068146432137e-07,9.43172820469347,0.44042007057855,3034.66686056567,0.947327409483663,16
0.0612652318991888,1.47297063942316e-06,8.44861182161948e-07,2.34917165275154,0.376149517900827,3152.34059139586,0.435883635188233,12
0.0556004973012909,1.47023458885215e-06,6.50680144535173e-07,5.73167091036996,0.299674553483215,3499.66673338951,0.214687988415541,9
0.0891243161932777,4.23152966104953e-07,2.89853857526415e-07,14.6504847400213,1.8334950427099,20512.9393584801,1.36196024592596,9
0.0674821194445745,1.70845978319695e-06,8.38000684399153e-07,13.7532937999952,0.424122083008866,2594.10985209278,1.13898642385797,18
0.0982145972767247,6.23199152290592e-07,2.76589933579745e-07,4.2544122707764,0.789399131387551,8469.11631953534,0.838769904387314,16
0.0989303908837824,1.32285382512691e-06,5.62312967788266e-07,12.105392562503,1.1214260858411,7667.74088834768,0.970326984618338,4
0.0690065528172466,9.00146809388554e-07,4.58191039027439e-07,2.03516479449425,1.33596910875829,11022.1387967626,1.83443510053617,4
0.075554347836677,1.60203302826351e-06,9.08250221201242e-07,6.37845817965052,0.979776416036572,3686.65300524234,1.98948058968674,15
0.0972570798941622,5.6891779521272e-07,3.75125530004697e-07,3.77304784529558,0.505780516796686,8122.08062926814,0.335273757010552,14
0.083141131772742,1.35765320541476e-06,6.71931813045832e-07,3.40182400985634,0.9188933982082,4045.61961780527,1.93128253478417,17
0.0976981738773187,7.46449419014822e-07,3.98643651129956e-07,18.7739226621804,0.621496566778804,6404.55209796684,0.846475101150219,18
0.0819160906885197,5.16605853918556e-07,2.29102632299407e-07,5.61945925486476,2.85740458454587,35771.523681748,1.89712923843768,3
0.0748519382490204,5.53542514903422e-07,3.16913879496429e-07,14.7354859560364,0.651037833834645,9676.15159365215,0.460522372826347,12
0.0792179512086572,1.3235256970209e-06,9.7253198944724e-07,10.201128022057,0.729262408854139,4179.38571412352,1.78614524948273,11
0.0962745064119779,7.91253539523261e-07,2.32511650354518e-07,11.9991050406934,0.534860080828727,5742.67996282919,1.0042421362336,18
0.0921681344688026,1.3452236364509e-06,7.26161448103504e-07,9.27943284861311,0.236706309595474,2875.12166903348,0.273011456366739,18
0.0929563109392619,8.54420323109645e-07,4.93942233198291e-07,8.44491945458899,0.434625779577155,6314.112269725,0.306883970102408,8
0.0689687882000118,1.49311142112361e-06,8.69393854107346e-07,5.463862112659,1.29194651120263,5333.474418752,1.91116392798851,8
0.0912221631098236,1.8906392279491e-06,9.31016364647019e-07,7.89922647906017,0.603429961868498,2577.22530497748,1.87948601115207,16
0.0676598063071344,1.59366820025306e-06,9.93460791331531e-07,12.7171076494635,0.430936689755366,2977.7772522372,0.879723958508056,13
