J,b0,bi,k,dlt,p,d,tau
0.278875117472749,7.12384212349882e-06,3.50693554314032e-07,4.57586805955095,0.0550001272849536,482.225722305589,0.0434156363887732,21
0.137454782611839,1.09386162568736e-06,9.12254009723761e-08,10.5718620375381,1.92552509087671,82166.2225458379,0.152858278840014,5
0.435583527838132,7.06969927332132e-06,8.93166958824135e-07,14.9325225225488,0.160087891797716,570.282312104735,1.78402199334129,14
0.302021244364236,5.51970070135403e-06,7.25543563011888e-07,4.03505477725673,0.935137951717244,3968.55909493615,1.28338050526151,2
0.230133149693074,5.49580170570036e-07,1.04636955331357e-07,17.7207197897696,0.306792494299608,7423.75039145416,0.845482939381601,20
0.139926433958763,7.59080779505837e-06,5.39069397376411e-07,13.2322417962075,0.115099231656609,526.283755447924,0.595308692027892,24
0.107346979000787,5.93990702936705e-07,2.98089110346125e-07,17.3105026986772,0.516929933431824,8023.28478474906,0.520234479981868,15
0.163928730260759,1.89439151085654e-06,5.24300507705424e-07,5.18962385566138,0.717397523302662,5351.67623305431,0.706595146848833,5
0.377174146786632,7.17782940386385e-06,7.38147417193805e-07,16.2375406230059,0.415209046109241,1822.43946335862,0.81824311877472,4
0.106247078986661,5.14219341914184e-06,7.15663384137195e-07,6.67510922810697,0.133276412686845,761.863259954058,0.460810155354759,23
0.202789651245072,8.80002800937597e-07,4.45219018187753e-07,10.0795739854828,0.565734523374713,6026.06286561004,0.870753971648177,14
0.234455612146615,8.14432420638512e-06,5.80293489988892e-07,1.05299025121502,0.0567665833346408,444.769575456451,0.129134839201507,25
0.174391827775739,1.03144259992381e-06,2.09567214751828e-07,6.32553916116832,0.23985902590862,3868.27551520846,0.29070748968044,17
0.27668499612916,6.52900047009043e-06,7.59860522956946e-07,12.5966953601689,0.0869605184645802,645.354645692337,0.408285490450226,18
0.157016680107798,3.08101826752095e-07,2.1490116126025e-07,5.07971735637113,3.44511272540035,42011.9544023614,0.929347767469611,9
0.16233299158126,2.74330839089333e-06,6.59458167161381e-07,12.6144583912474,0.176756610074062,1424.35034212286,0.383981594239983,16
0.340734012283092,6.57839219561481e-06,1.2533216023177e-07,16.7696900905281,2.75164077426227,73453.4621013659,0.174016563722329,3
0.351381982762351,6.84669422429286e-06,1.2569131319867e-07,5.02525027049756,4.61463379266738,94952.9447658965,0.669746069850329,8
0.213566535281424,1.0600882380431e-06,4.35724960704749e-07,15.3552253557504,0.673664945211644,6174.08311790894,0.448990073462898,8
0.185568146464116,2.38522244036955e-06,3.58646405021288e-07,10.9837804740395,1.05569711859767,9328.33776052508,0.462148976056407,2
0.281697598191139,4.87950578919304e-06,1.45801749278207e-07,14.0771999590836,2.96197500161808,54339.3930270072,0.470421882030968,7
0.146745198362273,1.15238625729191e-06,7.32151790280467e-07,12.6465322901495,1.05805064563153,5007.39694954856,1.12063646339056,16
0.253819262038791,5.69669438210127e-06,1.45051928931485e-07,6.22886772777217,3.8769369563864,66497.7726819666,0.520844370390018,3
0.246102423363101,7.95762626061721e-07,2.88860659396089e-07,3.79338573183743,0.675509955674514,11826.082479567,1.15707577656423,4
0.368226143837905,1.05068847186467e-06,8.94602885051724e-07,9.05312264938275,0.292271718752329,4017.34915343466,1.6152106317897,22
0.174417999594999,6.02206331589317e-07,4.54234105455981e-07,6.53386493831784,0.770566817051782,8716.85745483321,1.85066900765668,19
0.120673709567527,1.7565199059206e-06,5.12912879356487e-07,17.045666715826,3.00904689915744,15818.6299944231,1.84154188172465,2
0.362024784454685,1.23138054534347e-06,3.56916907581148e-07,7.39612405490479,1.26203046716657,8569.3117933023,1.78028559978946,7
0.162019162111756,1.36248715980885e-06,7.03074107648398e-07,7.80287515039494,1.02591995447516,6908.38257968837,1.83920933447892,2
0.272204913898051,1.90855270504788e-06,9.50924812737514e-07,0.214071187670928,0.314005575184264,2418.45812582556,0.836963330137764,19
0.0642433437990142,1.50151247794503e-06,7.97603821300879e-07,8.28496233694178,0.78092548318535,3618.17262361624,1.3405283950399,14
0.196894540907455,4.91556069195373e-06,9.51084688832241e-07,3.15305212123083,0.209426390184664,1580.67594168971,0.391317102808853,6
0.206185199123239,2.4031269166677e-06,4.0744531388579e-07,12.5895692187055,1.78320935827955,14783.8442642249,1.97551826809061,1
0.19100680932492,4.24768570500324e-06,7.38177311462362e-07,0.608468146194692,0.189028615534041,1037.9941297101,1.17514070767935,29
0.256164049246076,1.38362181296926e-06,6.34058693848846e-07,3.92151101634531,1.22043762603677,6318.40934931561,0.804609998398931,6
0.12902193464575,8.599760540826e-07,4.24885860125385e-07,9.28704975449457,4.00273711716577,26388.5507697266,1.99863938612152,2
0.279560323558673,2.15283025136127e-06,3.32475023809274e-07,3.91710222863036,0.335091378073008,9422.60864686394,0.130414689598563,1
0.418798033566715,8.4076903346922e-06,4.80555564166712e-07,2.40585392114801,0.0702242341502278,534.592848251386,0.176403602994293,12
