J,b0,bi,k,dlt,p,d,tau
0.168884080289262,7.35729225819485e-07,6.67210034532741e-07,6.64228833342447,0.473722994346527,6355.1226999745,1.30563219725286,9
0.151343710492909,2.00408930753564e-06,4.22346646548294e-07,0.785240401424379,0.178340008085669,2112.41869633949,0.364150655041479,20
0.247992261771214,2.37985959105386e-06,7.54741894286256e-07,13.4598235933583,0.624448774400771,1936.22072503972,1.9942259233844,19
0.194637814053832,6.51060715067497e-06,6.61467656204548e-07,10.6113041979096,0.140584635419607,564.891592605228,1.55091080358624,30
0.131264233825596,1.0571458150215e-06,3.62295242984801e-07,11.1281868742731,0.487442755841894,7854.91587556637,0.585438135533327,5
0.471767005778209,3.58619336945096e-06,1.04906567096949e-07,17.9718359800123,0.0265416110224432,976.633970378773,1.81130373101501,15
0.316412778660662,1.76578194687055e-06,8.2286591763134e-07,0.614996674183073,0.646238073711079,2985.04522081792,1.82737567778099,11
0.289718947744036,2.50188822641616e-06,3.96613879294272e-07,2.78727736329869,0.202751866133813,1460.77889754177,1.43119686672315,26
0.321635453554824,1.15049895958031e-06,1.99072981869543e-07,8.12976079828272,0.248445771496312,3337.49421740295,1.26675801619276,26
0.426698157569689,7.69336175117941e-07,1.11041911260061e-07,7.31137200006573,0.195804805204086,4814.37959315003,0.596458560236167,23
0.0816075985400495,2.14194971159065e-06,7.43859079773752e-07,6.67951201173679,0.840826327772124,5494.3150596934,1.38856956362071,2
0.174859577042811,2.60398639442513e-06,4.48569466584098e-07,13.8819256302534,0.121632185184801,1480.18538835877,0.280235186854999,28
0.138612064930774,4.33166279140257e-06,8.7182613263636e-07,19.5401549703192,0.181086389312699,947.935419366301,0.422613981932711,24
0.211410916144412,1.01747622331285e-06,6.98847289208463e-07,13.6991335141037,0.473709159682132,5255.42049908813,1.6242476807466,9
0.0700833650134843,1.37948885782826e-06,5.49684222818774e-07,11.6563730036382,0.325959955137349,5423.73578970257,0.290063237462777,4
0.424303800791753,5.10387826866589e-06,7.35498628043024e-07,8.79773417738628,0.852305386750148,4789.53232265248,1.3940602033651,1
0.116354844117014,2.52345494641377e-06,4.64292401501385e-07,5.9818290882885,0.424872867032499,7012.06157865461,0.677601227664524,1
0.266765490458374,6.65435665410951e-06,4.56617622743336e-07,6.77588222925563,0.505653251984866,3879.34526351706,0.190653489578065,2
0.138115715018233,2.1403526180752e-06,2.3866989560019e-07,7.07158653260821,0.812891275419313,11381.2793317908,0.284724154663365,2
0.117537571777734,5.55667350976748e-06,6.06331397690984e-07,0.531011579416689,0.144506167461867,663.409414086731,0.676210871686339,30
0.113245334780698,4.75682995350869e-06,9.5517662690193e-07,17.2698627285734,0.141429544713426,829.76756650774,0.360022803237246,20
0.237724727739694,3.10502592803212e-06,4.30007114571699e-07,6.06283338144858,0.21423227141606,1459.0087617835,1.22620230788065,26
0.240152512186569,1.54374447233107e-06,4.18920481366266e-07,15.5269590374544,0.137116122843644,2646.11966081223,0.194524808365877,24
0.193352033500563,4.03399428410039e-06,8.37154585568843e-07,13.5014592503912,0.195908332331748,1085.34606039622,1.54801196482671,25
0.179342241783508,4.27186113291492e-06,9.38310963003397e-07,9.69691004951219,0.178809613646927,838.526653213789,0.465477099101805,21
0.44145305775473,6.29472368655532e-07,4.17054716581902e-07,14.3634789077218,0.646560807304652,8362.12926918993,1.08273894130527,9
0.47328096342856,9.47538726618418e-06,7.28036332243399e-07,15.3136942954372,0.133402358698358,578.818706595516,1.23829235198842,10
0.184677376005674,1.32201616587926e-06,7.32222965520875e-07,19.2182844313589,0.734424754457206,4226.73753395856,1.72870361195895,15
0.124130777854269,2.77542082652522e-06,6.20880602457473e-07,15.9276922687602,0.241258860793832,1540.90028975916,0.745811454544073,30
0.306222398935406,1.03206462119517e-05,8.58422852464316e-07,2.21857794735485,0.0316573484216233,344.410912880471,0.155025252660685,24
0.3154431651494,7.79970353734881e-07,3.636490510193e-07,8.36521536431695,0.302670813205689,5037.50620840826,0.960568268834172,22
0.264353557043018,4.75916952227776e-06,3.40809923494004e-07,2.65048055458168,0.240771923592427,3268.3186233918,0.0132803111013695,3
0.177881548129227,1.54375733835369e-06,2.65789525165257e-07,6.29982590790705,0.713036835111373,9630.44130984648,0.334701616634892,3
0.105545509336938,1.36372116809167e-06,5.36386841987202e-07,6.35172711271455,0.292768918218968,3156.65971943254,0.368876988647811,18
0.275927367830777,9.92235504919285e-07,7.93230598799427e-07,5.08108983739214,0.35964477334304,4217.50020758191,1.68412694375432,20
0.150020529525089,2.24689363216292e-06,6.08415383475916e-07,14.0217619893049,0.769215103950032,5241.04438368698,1.34579207626279,4
0.245295150582332,1.00819136875687e-05,9.80662868841312e-07,13.6273449016455,0.0751331568756661,405.821298651385,0.276779000661169,23
0.189702853469139,5.10236245082275e-06,9.85229808438685e-07,18.736670139129,0.196521950785867,862.394287234767,1.83454061941352,28
0.0916510523493952,1.88295708630557e-06,9.72576509718961e-07,4.08676513031869,0.484860721632224,2566.23405129955,1.25255579714694,15
0.27273849855806,6.64594285670829e-06,6.3302122535863e-07,15.3689809851099,0.764371372408708,4823.05578407491,0.677542748129932,1
0.219196544497532,1.757353332359e-06,4.70859878091929e-07,0.00547709432840549,0.453801935275367,2468.15475230845,0.932622458315839,2
0.189058377083948,5.93017116980811e-06,5.05937884632593e-07,10.7520754077084,0.1212108950024,657.811318445503,1.19233986522469,27
0.246140711128165,1.38969425150203e-06,3.82297718340867e-07,11.1894556102859,0.324106871819384,3450.55058839153,0.592405567109013,15
